sample_id,ground_truth,streaming_transcription,batch_transcription,streaming_wer,substitutions,deletions,insertions,streaming_matches_batch,comparison,streaming_word_errs,batch_word_errs
13abfe37-eef5-d311-a98d-672ae1e8cfd5,Can you create a 45 minute playlist of upbeat instrumental music that would be suitable for focusing on work or studying without any distraction lyrics or sudden changes in tempo,Can you create a 45 minute playlist of upbeat instrumental music that would be suitable for focusing on work or studying without any destruction lyrics or sudden changes in temple?,"Can you create a 45 minute playlist of upbeat, instrumental music that would be suitable for focusing on work or studying without any destruction lyrics or sudden changes in temple?",0.03571428571428571,1,0,0,False,same,4,4
30cf2d1a-c1f3-42c1-77b9-4344487da755,"The instructions for assembling this bookshelf are a bit confusing, specifically step five, where it shows a diagram of the alarm clock, but the pieces included in the box look different.","The instructions for assembling this bookshelf are a bit confusing, specifically step 5, where it shows a diagram of the CLARM clock, but the pieces included in the box look different",The instructions for assembling this bookshelf are a bit confusing. Specifically step 5 where it shows a diagram of the clarm clock but the pieces included in the box look different,0.03125,1,0,0,False,same,4,4
f3464b75-0053-d2bf-91b1-a5c58f00221d,Resume playing,Rizome playing,Resume playing,0.5,1,0,0,False,batch_better,2,0
cb019196-5aa2-654b-1134-170c40b56bb6,I bought a smart watch a few months ago primarily to track my sleep patterns but the data it's providing seems highly inaccurate when compared to how I actually feel and,"I bought a Spartwatch a few months ago primarily to track my sleep patterns, but the data it's providing seems highly inaccurate when compared to how I actually feel and","I bought a Spartwatch a few months ago primarily to track my sleep patterns, but the data it's providing seems highly inaccurate when compared to how I actually feel and",0.030303030303030304,1,0,0,True,same,3,3
efb3d7f7-2937-efca-f321-b382faed74d4,"Please explain the scientific method in a clear sequence of steps from formulating a hypothesis to analyzing data and drawing a conclusion, using a simple everyday example to illustrate the process.",Please explain the scientific method in a class sequence of steps from formulating hypothesis to analyzing data and drawing a conclusion using a simple everyday example to illustrate the process.,Please explain the scientific method in a class sequence of steps from formulating hypothesis to analyzing data and drawing a conclusion using a simple everyday example to illustrate the process.,0.15625,1,4,0,True,same,2,2
d88f0953-a7f2-d2ef-399e-8ca67248e46d,Can you create a new playlist for me that's specifically designed for a focused work session featuring instrumental electronic music but strictly avoiding anything with prominent vocals or jarring transitions between tracks,Can you create a new playlist for me that specifically designed for a focus work session featuring instrumental electronic music but strictly avoiding anything with prominent vocals or drawing transitions between tracks?,Can you create a new playlist for me that specifically designed for a focus work session featuring instrumental electronic music but strictly avoiding anything with prominent vocals or drawing transitions between tracks?,0.02857142857142857,1,0,0,True,same,6,6
8b5aae13-99a7-0c39-0291-cf8a58d8255b,I was trying to pay for my parking using the mobile app but it kept giving an error message saying my license plate wasn't recognized in the system even though,"I was trying to pay for my parking using the mobile app, but it kept giving a narrow message saying my license plate was recognizing the system, even though...","I was trying to pay for my parking using the mobile app, but it kept giving a narrow message saying my license plate was recognizing the system, even though",0.09375,2,1,0,False,same,8,8
a0f1a32c-9533-b52f-c0ad-d9e129105e18,"I'd like to understand the entire process for applying for a passport renewal online, specifically what documents are required, the photo specifications, and the expected official government processing time.","I'd like to understand the entire process for applying for a passport renewal online, specifically what documents are required, the photo specifications, and the expected official government processing time.","I'd like to understand the entire process for applying for a passport renewal online, specifically what documents are required, the photo specifications, and the expected official government processing time.",0.06896551724137931,2,0,0,True,same,0,0
a527441e-14d4-a44d-1c60-7e0352e7624b,My video service is constantly buffering and showing a low quality picture even though my internet speed test shows a very fast and stable connection. What could be causing this?,Which me video service is constantly buffering and showing a look quality picture even though my internet speed test shows a very fast acceptable connection what could be discussing this,"Hashmi Video Service is constantly buffering and showing a low quality picture, even though my internet speed test shows a very fast accessible connection. We could be discussing this.",0.20689655172413793,4,1,1,False,batch_better,8,7
229c965a-516c-8e12-5d47-387caf1a6ea6,My flight was just cancelled due to weather and I need to know what my options are for rebooking or the next available flight to my destination with the same airline,My flying glass is cancelled due to weather and I need to know what my options are for rebooking or the next fall fly to my destination with the same island.,My fly watch is cancelled due to weather and I need to know what my options are for rebooking or the next fall flight to my destination with the same island.,0.21875,6,0,1,False,batch_better,11,9
46656e19-2f59-8aed-ac81-d4eda61df945,floor so no balcony and then we only had two king sized beds,"So, no balcony, and then we only had two king size beds","So, no balcony, and then we only had two king size beds.",0.07692307692307693,0,1,0,False,same,3,3
365c44fd-6111-5575-5c32-2aafbda57a5a,My package tracking number 7 Alpha 6 5 Echo shows it was delivered yesterday but I never received it please help me start the official process of filing a lost package claim,My packet tracking number 7 Alpha C5 Echo shows it was delivered yesterday but I never received it. Please help me start the official process of filing a loss package claim,My packet tracking number 7 alpha six5 echo shows it was delivered yesterday but I never received it. Please help me start the official process of filing a loss package claim,0.09090909090909091,2,1,0,False,same,6,6
a2e3194d-108a-dd85-09aa-2b58c20095b7,I'm trying to return an item I bought online but I've lost the original shipping box it came in. Can I still process the return using my own packaging material?,I'm trying to return an item my bottom line but I've lost the original shipping box it came in can I still process the return using my own packaging material,"I'm trying to return an item my bottom line, but I've lost the original shipping box it came in. Can I still process the return using my own packaging material?",0.09375,3,0,0,False,same,4,4
23e4acd4-8df5-2f02-9fbe-85cdfcc0156f,set my status to out of office for the rest of the day,Set my status though out of Olivis for the rest of the day,Set my status to out of Olvez for the rest of the day,0.15384615384615385,2,0,0,False,batch_better,4,2
ee6f29ac-14a2-d82c-c416-07e81b26f8d0,"The smart light bulb in my living room has become unresponsive to voice commands, though I can still turn it on and off using the app on my phone, which suggests it is a connectivity problem, but",The Smart Live bar is my living room has become unresponsive to voice comments through I can still turn it on and off using the app on my phone which suggests it is a connectivity problem but,The smart live bar is my living room has become unresponsive to voice comments through I can still turn it on and off using the app on my phone which suggests it is a connectivity problem but,0.12903225806451613,4,0,0,False,same,9,9
3ee91156-5c34-0105-f8fd-50cdf5485cea,I want to schedule a recurring reminder for every other Tuesday at 7:00 p.m. to take the recycle and compost bin out to the curb for the early morning collection service.,I want to schedule a recurrent reminder for every other Tuesday at seven PM to take the recycle and compose being out the corp for the early morning collection services.,I want to schedule a recurrent reminder for every other Tuesday at seven PM to take the recycle and compose being out the corp for the early morning collection services,0.16129032258064516,3,1,1,False,same,12,12
9507c4b2-d195-2902-5fe4-2c661aee6c3a,And that happens in our society where people hit 60 70,"And that happens in our society where people hit 60, 70.","And that happens in our society where people hit 60, 70.",0.09090909090909091,1,0,0,True,same,0,0
9a6a5032-373b-4ae3-438e-62b5af54f0e6,Let me just ask you before you went on your vacation,"Just ask you before you went on your vacation,",Me just ask you before you went on your vacation.,0.18181818181818182,0,2,0,False,batch_better,2,1
4e77f301-0620-e034-8e3f-f13bbf2c46b9,people who learn any foreign language it's good to go to,"Who learn any foreign language, it's good to go to","who learn any foreign language, it's good to go to",0.08333333333333333,0,1,0,False,same,1,1
def74bf7-c2bd-4433-6a64-aed420ead318,I am trying to find a very specific documentary about the migratory pattern of Arctic terns. I only remember it was narrated by a female British scientist sometime around the year 2011.,I am trying to find a very specific documentary about the migratory pattern of Arctic Thames. I only remember it was narrated by a female British scientist some time around the year 2011,I am trying to find a very specific documentary about the migratory pattern of Arctic tanks. I only remember it was narrated by a female British scientist some time around the year 2011.,0.03125,1,0,0,False,same,5,5
fc0adfc5-df99-7f75-a42f-3353edccf2fc,Please explain the primary functions of the James Webb Space Telescope and how its capabilities differ significantly from the Hubble Space Telescope in terms of observing distant cosmic events.,Please explain the primary functions of the James Webb Space Telescope and how its capabilities differ significantly from the Hovel Space Telescope in terms of observing distant cosmic events.,Please explain the primary functions of the James Webb Space Telescope and how its its capabilities differ significantly from the Hovel Space Telescope in terms of observing distant cosmic events.,0.034482758620689655,1,0,0,False,same,2,2
45908b00-1728-3f5b-9081-1ef9609cc976,familiar with where you I I also have been through the part of the country where you live,With where you also have been through the part of the country where you live,"With where you, I also have been through the part of the country where you live.",0.16666666666666666,0,3,0,False,batch_better,2,1
8b279051-2729-bca5-2caf-d864e2f16e60,What is the standard protocol for escalating customer service complaints when I feel the initial service,Water is a standard protocol for escalating customer service complete when I feel the initiative.,"What is the standard protocol for escalating customer service complaint when I feel the initiative, sir?",0.11764705882352941,2,0,0,False,batch_better,7,5
1d1b8787-f156-3be6-d1b1-40d1f2663783,I'm looking for a book I read a long time ago about a journeyer to the center of the earth but it is not the famous one by Jules Verne it is,"I'm looking for a book I read a long time ago about a journey to the center of the earth, but it is not the famous one by Julius Vanu. It is","I'm looking for a book I read a long time ago about a journey to the center of the earth, but it is not the famous one by Julius Vanu.",0.12121212121212122,3,1,0,False,same,6,6
96884fad-c8fa-8ba3-8cd5-d009621f9493,I bought these headphones last month and the audio in the left earbud has suddenly stopped working so I was wondering about the warranty replacement process for,I bought these headphones last month and the audio in the left earboard so I suddenly stopped working so I was wondering about the warranty replacement process for,I bought these headphones last month and the audio in the left earboard so I suddenly stopped working so I was wondering about the warranty replacement process for,0.07407407407407407,1,0,1,True,same,3,3
7abb01d2-9c19-2665-c6d4-e8a6af0482ad,The carbon monoxide detector in my hallway started beeping last night for no apparent reason and I've already replaced the batteries but the beeping just won't stop which is making me,"And I've already replaced the batteries, but the beeping just won't stop, which is making me",The carbon monothera detector in my hallway started beeping last night for no apparent reason and I've already replaced the batteries but the beeping just won't stop which is making me,0.4,0,14,0,False,batch_better,13,2
75f64413-5fdd-1428-1ffe-98e2f27c8bdc,I am reporting a very serious security breach on my email account because I received several password reset notifications this morning for services I did not initiate myself at all.,I am reporting a very serious great breach on my email account because I received several password reset notifications this morning for services. I did not initiate myself at all.,I am reporting a very serious creature which on my email account because I received several password reset notifications this morning for services I did not initiate myself at all,0.03225806451612903,1,0,0,False,streaming_better,2,4
7b170b20-b694-3b8b-19c3-32bf54c231f4,Cancel my three o'clock appointments with the financial advisor please.,Council by 3 o'clock appointments with the financial advice workplace.,Cancel my three o'clock of Pints with the financial advice workplace.,0.3,3,0,0,False,batch_better,10,7
8f5ed6f3-28dd-ed40-5a81-fb15a4fe92fb,A brand new warning light just appeared on my car's dashboard that I don't recognize. Please help me identify what the symbol means and its level of urgency for service.,A brand new morning light just appeared on my car's dashboard that I don't recognize. Please help me identify what the symbol means and its level urgency for service.,A brand new morning light just appeared on my car's dashboard that I don't recognize. Please help me identify what the symbol means and its level urgency for service.,0.03225806451612903,1,0,0,True,same,3,3
379011c3-b16b-d979-c24b-77744ceb3042,What is the best method for removing a stubborn red wine stain from a light colored wool carpet without using harsh chemicals that could potentially damage the carpet fibers themselves?,What is the best method for removing a stubborn red wine stain from a light colored wool carpet without using harsh chemicals that could potentially damage the carpet vibers themselves?,What is the best method for removing a stubborn red wine stain from a light colored wool carpet without using harsh chemicals that could potentially damage the carpet vibers themselves?,0.06666666666666667,2,0,0,True,same,2,2
cd5eccca-7712-d334-a51e-1c2201143b20,"My smart thermostat is not connecting to the Wi-Fi network anymore, even though all my other devices are working perfectly fine on it.","Mice Marmostad is not connecting to the Wi-Fi network anymore, even though all my other devices are working perfectly fine on it","My smart thermostat is not connecting to the Wi-Fi network anymore, even though all my other device are working perfectly fine on it",0.16666666666666666,2,2,0,False,batch_better,4,2
5054b614-58eb-54fc-8ac2-0f03677f92eb,"Can you give me some of the main plot points of Shakespeare's play The Tempest, including a brief description of the primary characters and the central themes of the story itself?",Can you give me a summary of the main plot point of Shakespeare's play The Tempters including a brief description of the primary characters and the central themes of the story itself,Can you give me a summary of the main plot point of Shakespeare's play The Tempters including a brief description of the primary characters and the central themes of the story itself,0.03225806451612903,1,0,0,True,same,6,6
8325ec53-67ff-3855-dbe6-7f2b61ed2fa8,I was looking through my credit card report and I noticed an old utility account that is still showing as open with a balance but I'm certain that I paid it off completely when,I also can through my credit card report and I noticed an old utility account that is still showing us open with a balance but I'm certain that I paid it off completely when,I was looking through my credit card and I noticed an old utility account that is still showing us open with a balance but I'm certain that I paid it off completely when,0.07894736842105263,3,0,0,False,batch_better,6,3
c599497b-ffea-8984-fb9a-048ef073933e,you and I appreciate you being organized and factual,And I appreciate you being organized and factual.,and I appreciate you being organized and factual.,0.2222222222222222,0,2,0,False,same,0,0
b2849f10-5d82-1f78-97a2-08972fc10304,I'm trying to find a gift for my father's birthday and I know he's interested in World War II history so I was thinking about a non-fiction book but,I'm trying to find a gift for my father's birthday and I know he's interested in World War II history so I was thinking about a non-fiction book but,I'm trying to find a gift for my father's birthday and I know he's interested in World War II history so I was thinking about a non-fiction book but,0.034482758620689655,0,1,0,True,same,0,0
b2ef4c65-5620-75f7-286c-96d323135960,"My first smart refrigerator is supposed to notify me when its water filter needs to be replaced, but the indicator light has been on for a week even after I","My first my smart refrigerator is supposed to notify me when its water filter needs to be replaced, but the indicator light has been on for a week even after I","My first my smart refrigerator is supposed to notify me when its water filter needs to be replaced, but the indicator light has been on for a week even after I...",0.06451612903225806,0,1,1,False,same,0,0
ab3a98fa-d70c-db5d-e6eb-c8ec2c032db5,Can you please check the warranty status on my portable space heater because I think the primary heating coil might have finally given out and,Can you please check the warranty status on my portable space either? Because I think the primary eating coil might have finally given out,Can you please check the warranty status on my portable space either? Because I think the primary heating coil might have finally given out.,0.08333333333333333,2,0,0,False,batch_better,5,3
b80cf2ad-3621-4d17-5e72-a5317b22ac51,I received a package delivery notification for an item I never ordered and I'm concerned this might be part of a brushing scam I recently read about online,I received a packy delivery notification for an item I never ordered and I'm concerned this may be part of a brushing scam I recently read about online,"I have received a parky delivery notification for an item I never ordered, and I'm concerned this may be part of a brushing scam I recently read about online.",0.034482758620689655,1,0,0,False,streaming_better,4,5
da27d24b-7e73-dac5-01bf-d56e652f5073,"For my daughter's upcoming science fair project, we need to understand how photosynthesis works in carnivorous plants, specifically how they get nutrients from insects versus just the sun and soil because","For my daughter's upcoming science, Fair Project, we need to understand how photosynthesis works in carnivorous plants, specifically how they get nutrients from insects versus just the sun and soil, because","For my daughter's upcoming science fair project, we need to understand how photosynthesis works in carnivorous plants, specifically how they get nutrients from insects versus just the sun and soil, because",0.03225806451612903,0,1,0,False,same,0,0
0719306a-234f-e756-8b6f-c58bc7b14f36,Cancel my next alarm.,Conceal my next alarm.,Cancel my next alarm,0.5,2,0,0,False,batch_better,2,0
ca45c367-e85c-fd3c-b5e3-90269110718d,I want to learn some basic phrases in Italian for my upcoming trip such as hello goodbye thank you how much does this cost and where is the bathroom,"I want to learn some basic phrases in Italian from our common trips such as hello goodbye, thank you how my does this cause and where his debate room",I want to learn some basic phrases in Italian from upcoming trips such as hello goodbye thank you how much does this cause and where is the bedroom,0.2413793103448276,6,0,1,False,batch_better,16,9
72f74230-31a2-4353-0427-8e9987417fed,Please find the operating hours for the main public library downtown and also check if their special collections archive is open to the public on Saturdays or if an appointment is required.,Please find the operating hours for the main public library downtown and also check out their special collections archive is open to the public on Saturdays or if an appointment is required.,Please find the operating hours for the main public library downtown and also check out their special collections archive as open to the public on Saturdays or if an appointment is required.,0.0625,1,0,1,False,streaming_better,1,2
933ccc2d-a150-f231-98b0-e4b889b8a4e4,"My phone's battery is draining much faster than usual, even when it's in standby mode with all the apps fully closed. What are some common causes for this specific problem?",My folds battery is draining much faster than usual even when it's in standby mode with all the apps fully closed. What are some common causes for this specific problem?,My phone's battery is draining much faster than usual even when it's in standby mode with all the apps fully close. What are some common causes for this specific problem?,0.03225806451612903,1,0,0,False,same,2,2
e12f44f1-4542-444d-e470-dd40351feb8d,Could you explain how flowers produce nectar and,Could you explain how flowers produce nectar?,Could you explain how flowers produce nectar?,0.125,0,1,0,True,same,1,1
c76feff6-284a-1692-cc3c-ca10562c51f3,My flight has been unexpectedly cancelled and I need to find an alternate flight leaving today to the same destination even if it has a layover or is on another airl,My flight has been unexpectedly cancelled and I need to find an alternative flight leaving today to the same destination. Even if it has a labor or horizontal airline,My flight has been unexpectedly cancelled and I need to find an alternative flight leaving today to the same destination. Even if it has a lever or is on another airline,0.16666666666666666,1,3,1,False,batch_better,10,6
96cb7d51-a59e-a54d-6776-f94a1404457a,You'll have peace of mind knowing Ralph is covered for both ac-,You all have peace of mind knowing Ralph is covered for both,You'll have peace of mind knowing Ralph is covered for both accidents.,0.08333333333333333,1,0,0,False,batch_better,4,2
2a0be862-9049-4819-4541-a884655ba359,Please look up the business hours for the post office on Saturday this week.,Please look up to business hours for the post office on Saturday this week.,Please look up the business hours for the post office on Saturday this week.,0.07142857142857142,1,0,0,False,batch_better,1,0
1c8f893b-acf7-c723-4a95-24e6ad3bf599,There was a power outage in my neighborhood for about three hours last night and now my smart refrigerator won't connect to the internet and I have already try,There was a power outage in my neighbourhood for about three hours late last night and now my smart refrigerator won't connect to the internet and I have already tried,There was a power outage in my neighborhood for about three hours last night and now my smart refrigerator won't connect to the internet and I have already tried,0.06666666666666667,1,1,0,False,batch_better,5,2
8f81e391-7e84-eb12-9f73-fce5371eb15f,Can you help me find a specific television series about ancient civilizations that I used to watch because I remember it featured a very tall host but I can't recall his name or,"Can you help me find a specific delivery series about ancient civilizations that I used to watch? Because I remember it featured a very tall host, but I can recall his name or...","Can you help me find a specific deletion series about ancient civilizations that I used to watch? Because I remember it featured a very tall host, but I can recall his name or...",0.06060606060606061,1,1,0,False,same,3,3
74b801e1-3570-3d5f-7074-047775555a14,Can you give me the current weather forecast for the next five days in the greater metropolitan area including the probability of precipitation wind speed and the daily high and low temperatures,Can you give me the current weather forecast for the next five days in the creator metropolitan area including the probability of precipitation wind speed and the daily high and low temperatures?,"Can you give me the current weather forecast for the next five days in the greater metropolitan area including the probability of precipitation, wind speed and the daily high and low temperatures?",0.03125,1,0,0,False,batch_better,2,0
65ab320e-9a34-e4d4-af35-b1124c677854,were part of Bahai together and then Brigida was,Part of Baha'i together. And then Brigitte was,We're part of Baha'i together. And then Brigitta was,0.1111111111111111,1,0,0,False,batch_better,3,2
28867f0a-9d5b-42c8-360a-03e7856266d8,I'm trying to create a shared playlist with a friend but for some reason the songs they add are not showing up on my device even though they,"I'm trying to create a shared play with what a friend, but for some reason the song as they add are not showing up on my device even though they","I'm trying to create a shared play with a friend, but for some reason the songs they add are not showing up on my device even though they",0.13333333333333333,3,0,1,False,batch_better,6,2
0ba2144e-866f-86fe-466e-dee04fb03fe5,Please compose a professional but firm email to a freelance client who is significantly late on their payment reminding them of the outstanding invoice and requesting an immediate payment update.,"Please compose a professional but firm email to a freelance client who significantly lay on their payment, reminding them of the outstanding invoice and requesting an immediate payment update.","Please compose a professional but firm email to a freelance client who's significantly late on their payment, reminding them of the outstanding invoice and requesting an immediate payment update.",0.03333333333333333,1,0,0,False,same,3,3
bb3c74ce-5a0e-5a38-5559-132ac8ee5533,The new manager seems pretty like,The new manager seems pretty...,The new manager seems pretty,0.16666666666666666,0,1,0,False,same,1,1
035025c0-d31f-a917-bdaf-ec2b8aa1e6ae,react to that new thing and a lot of comics and shows tr,To that new thing. And a lot of comics and shows.,To that new thing. And a lot of comics and shows.,0.08333333333333333,0,1,0,True,same,2,2
e864804e-521b-f304-151f-f1c9300285b7,I would like to cancel my subscription to the monthly magazine but I can't seem to find the option to do so anywhere on your website or in the mobile app.,"I would like to cancel my subscription to the monthly magazine, but I can't seem to find the option to do so anywhere on your website or in the mobile app","I will like to cancel my subscription to the monthly magazine, but I can seem to find the option to do so anywhere on your website or in the mobile app.",0.15625,0,5,0,False,streaming_better,0,4
1a9823e0-ef24-71eb-cb3a-fc50f6bb8f52,A bounty chocolate with chocolate buttercream,So volunteer chocolate with chocolate buttercream.,Volunteer chocolate with chocolate butter cream.,0.3333333333333333,2,0,0,False,streaming_better,4,6
e306c9ad-0cbd-d23e-9477-2b938925730c,"I want to start composting my kitchen scrap to reduce waste, but I live in an apartment with no yard, so I'm looking for a good indoor composting solution","I want to start composing my kitchen scrap to reduce waste, but I live in an apartment with no yard, so I'm looking for a good indoor compulsing solution.","I want to start composing my kitchen scrap to reduce waste, but I live in an apartment with no yard, so I'm looking for a good indoor composting solution",0.06451612903225806,2,0,0,False,batch_better,3,1
6a4ad545-6bc0-c975-2ed5-ef05491a3e88,My carbon monoxide detector started beeping in the middle of the night for no appearance reason and I have already replaced the batteries but it is still making,"My carbon monoside detector started beeping in the middle of the knife for no appearance reason, and I have already replaced the batteries, but it is still making...",My carbon monocyt detector started beeping in the media of the knife for no appearance reason and I have already replaced the batteries but it is still making,0.13793103448275862,3,0,1,False,streaming_better,4,6
35d204fc-00b8-650d-a00f-89978814cf53,My property tax assessment seems unusually high this year compared to my neighbors so I wanted to inquire about the official process for filing an appeal because I really think,"Where property tax assessment seems unusually high this year compared to my neighbours, so I wanted to inquire about the official process for filing an appeal because I really think","Where property tax assessment seems unusually high this year compared to my neighbours, so I wanted to inquire about the official process for filing an appeal because I really think",0.03333333333333333,1,0,0,True,same,3,3
24f00874-6f63-8261-8657-1bf911883ce5,"Please explain the primary differences in brewing methods between a pour over coffee, a French press and an espresso, highlighting how each technique affects the final taste and body.","Please explain the primary differences in bearing methods between a poor over coffee, a French press and an espresso, enlightening how each technique affects the final taste and body.","Please explain the primary differences in bearing methods between a poor over coffee, a French press and an espresso, enlightening how each technique affects the final taste and body.",0.06896551724137931,2,0,0,True,same,6,6
173172de-2de1-d7b6-24da-1dac069866cc,I have a quick question about my subscription box service because this month's delivery included an item that I am unfortunately allergic to and I thought my profile was updated to prevent,I have a quick question about my subscription box service because this must delivery included an item that I am unfortunately allergic to and I thought my profile was updated to prevent,I have a quick question about my subscription box service because this month's delivery included an item that I am unfortunately allergic to and I thought my profile was updated to prevent,0.030303030303030304,1,0,0,False,batch_better,2,0
d2c7ea6a-5aed-aeeb-7383-c0298a3acf4d,I am attempting to set up a new email filter to automatically sort messages from my boss into a folder. But the rule I created doesn't seem to be working correctly because,"I am attempting to set up a new email filter to automatically sort messages from my boss into a folder, but the role I created doesn't seem to be working correctly because","I am attempting to set up a new email filter to automatically sort messages from my boss into a folder, but the role I created doesn't seem to be working correctly because",0.03333333333333333,1,0,0,True,same,2,2
ad7d1832-9e93-42f6-5298-5be541fa9b0d,I was wondering if you could help me find a local reputable service that specializes in cleaning antique Persian rugs as I have an heirloom piece needing delicate professional attention and,"I was wondering if you could help me find a local reputable service that specializes in cleaning antique Persian rocks, as I have an heirloom piece needing delicate professional attention.","I was wondering if you could help me find a local reputable service that specializes in cleaning antique Persian rocks, as I have a heirloom piece needing delicate professional attention.",0.03333333333333333,1,0,0,False,streaming_better,3,4
b3f2023b-218a-27d0-9140-f58d40bba938,"My flight was just cancelled due to mechanical issues and I need to know my rights as a passenger regarding rebooking, accommodations and potential compensation from the airline carrier itself.","My flat was just cancelled due to mechanical issues and I need to know my right as a passenger regarding reboking, accommodations and potential compensation from the airline carrier itself","My flat will just cancel due to mechanical issues and I need to know my ride as a passenger regarding reboking, accommodations and potential compensation from the airline carrier itself.",0.06666666666666667,2,0,0,False,streaming_better,6,10
46996288-1c1d-ae52-b67a-576a8e73952b,I'm trying to follow this tutorial for knitting a scarf and I've gotten to the part where it says to purl two together but the video seems to show something,"I'm trying to follow this tutorial for knading a scarf, and I've gotten it apart where it says to pearl two together, but the video seems to show something","I'm trying to follow this tutorial for knitting a scarf, and I've gotten it apart where it says to purl two together, but the video seems to show something",0.12903225806451613,3,1,0,False,batch_better,6,2
8d40c6f4-995a-dad1-3e87-360eb6bb5139,What are my appointments for the rest of the today,What are my appointments for the rest of the two day,What are my appointments for the rest of the today?,0.2,1,0,1,False,batch_better,3,0
3ca4c648-6ee3-3f9d-66ab-c401f64729f3,"Please help me find a quiet study place on the university campus that has reliable Wi-Fi access and is open late on weeknights, preferably with available power outlets for my lap-","Please help me find a quiet study place on the university's campus that has reliable Wi-Fi access and is open lets on weeknight, preferably with available power houselets from a laptop","Please help me find a quiet study place on the university campus that has reliable Wi-Fi access and is open late on weeknight, preferably with available power outlets for my laptop.",0.0625,2,0,0,False,batch_better,13,4
87b044ea-0a6d-e2ec-49d5-5b8462ad6c40,My smart thermostat seems to have disconnected from the Wi-Fi network again and I've already tried rebooting both the thermostat and the router twice but the little light just keeps blinking red so,"Mice marked thermostat seems of disconnected from the Wi Fi network again, and I've already tried rebooting both the thermostat and the router twice, but the little light just keeps blinking red, so","Mice marked thermostat seems to have disconnected from the Wi Fi network again, and I've already tried rebooting both the thermostat and the router twice. But the little light just keeps blinking red, so...",0.17142857142857143,1,5,0,False,batch_better,10,7
19613e5e-604b-4cac-203c-cd63df7d8bca,Is there an alternate way to connect my new wireless printer to a corporate network that has a hidden SSID um because the standard setup failed,Is there an alternate way to connect my new wireless printer to a corporate network that has a hidden SSID because the standard set of field,Is there an alternate way to connect my new wireless printer to a corporate network that has a hidden SSID because the standard setup field,0.24,2,4,0,False,batch_better,6,3
f09f9e4f-6704-d03f-209f-9af5facc51d4,Please transfer $150 from my checking account to my primary savings account right now.,This transfer 150 for my checking account to my primary savings account right now,This transfer $150 from my checking account to my primary savings account right now.,0.14285714285714285,2,0,0,False,batch_better,4,2
d4fceb5d-8a86-6206-966b-23c9cc674be5,CAT scan scheduled for next Wednesday at 9:00 AM with fasting instruct,Cat scan scheduled for next Wednesday at 9 a.m. with fasting instruct,CAT scan scheduled for next Wednesday at 9 a.m. with fasting instructions.,0.08333333333333333,0,1,0,False,streaming_better,2,4
e531272b-cdf6-5862-9400-1f439f03af13,"Please add organic Gala apples, 2% whole milk, and a loaf of sourdough bread to my main shopping list.",Please add organic gale apples to percent whole milk and a lawful sort of bread to my main shopping list,Please add organic gale apples to percent whole milk and a love sort of bread to my main shopping list.,0.2631578947368421,5,0,0,False,same,8,8
07596639-acfe-b15b-1e47-f0e8b5807a33,I'm looking for a low I'm looking for a low maintenance houseplant that thrives in low light conditions and is also non-toxic to cats as my current apartment simply doesn't get a lot of direct bright sunlight,"I'm looking for a low main sitenance houseplant that thrives in low-like conditions and is also non-toxic to cats, as my current apartment simply doesn't get a lot of direct, bright sunlight.","I'm looking for a low maintenance houseplant that thrives in low light conditions and is also non-toxic to cats, as my current apartment simply doesn't get a lot of direct, bright sunlight.",0.07142857142857142,2,0,1,False,batch_better,5,0
cf86c4ab-e21a-9466-8e52-8b7cd38061d1,My smart home thermostat seems to have completely disconnected from the Wi-Fi network and I cannot get it to reconnect even after following all of the troubleshooting steps in the user manual.,"My smart home thermostat seems to have completely disconnected from the Wi-Fi network, and I cannot get it to reconnect even after following all of the trouble student steps in the user manual.",My smart home thermostat seems to have completely disconnected from the Wi-Fi network and I cannot get it to reconnect even after following all of the troubles studing steps in the user manual.,0.06060606060606061,1,0,1,False,same,3,3
aee6d504-131d-c7f2-4f0d-bd481b658118,What are the most effective science-backed strategies for improving sleep quality beyond just avoiding caffeine and establishing a regular bedtime such as managing light exposure or optimizing room temp,What are the most effective signs-backed tragedies for improving sleep quality beyond just avoiding caffeine and establishing a regular bedtime such as managing light exposure or optimizing room temperature?,What are the most effective signs-backed strategies for improving sleep quality beyond just avoiding caffeine and establishing a regular bedtime such as managing light exposure or optimizing room temperature?,0.06896551724137931,2,0,0,False,batch_better,6,4
339e0592-e3a5-db75-60d2-aaa75d71e609,Could you suggest some effective non-chemical methods for reducing an aphid infestation on my indoor houseplants without causing any harm to the plants themselves or to my pets?,Could you suggest some effective non-chemical metal for doing an acid infestation on my indoor house plants without causing any harm to the plants themselves or to my plants?,Could you suggest some effective non-chemical metal for doing an acid infestation on my indoor house plants without causing any harm to the plants themselves or to my plants?,0.12121212121212122,4,0,0,True,same,9,9
a4b7806d-f129-4dbc-d3b9-7533ca65f93d,My son has a major science project due in a couple of weeks about renewable energy sources and we were hoping you could help us find some reliable peer-reviewed articles about geothermal power generation,My son has a major science project during a couple of weeks about renewable energy sources and we were hoping you could help us find some reliable peer-reviewed articles about geothermal power generation.,My son has a major science project during a couple of weeks about renewable energy sources and we were hoping you could help us find some reliable peer-reviewed articles about geothermal power generation,0.02857142857142857,1,0,0,False,same,3,3
